_id,ts,value,topic_id
ObjectId(57582da40f484a81e14a4959),2016-06-08T09:02:00.269Z,74,ObjectId(57029ecac56e5232dac9f47a)
ObjectId(57582da40f484a81e14a495b),2016-06-08T09:02:00.269Z,71.95928955078125,ObjectId(56c3d06ac56e52543170f6da)
ObjectId(57582da40f484a81e14a495a),2016-06-08T09:02:00.269Z,0,ObjectId(56c3d06ac56e52543170f6d9)
ObjectId(57582da50f484a81e14a4980),2016-06-08T09:02:00.278Z,0,ObjectId(56c3d06ac56e52543170f6f9)
ObjectId(57582da50f484a81e14a4981),2016-06-08T09:02:00.278Z,72.89263916015625,ObjectId(56c3d06ac56e52543170f6fa)
ObjectId(57582da50f484a81e14a497f),2016-06-08T09:02:00.278Z,75,ObjectId(57029eccc56e5232dac9f50a)
ObjectId(5757df080f484a81e1100521),2016-06-08T09:02:00.515Z,444,ObjectId(569975aec56e520238fce245)
ObjectId(5757df080f484a81e1100525),2016-06-08T09:02:00.515Z,2,ObjectId(570da129c56e5232da4947dc)
ObjectId(5757df080f484a81e1100523),2016-06-08T09:02:00.515Z,0,ObjectId(569975aec56e520238fce246)
ObjectId(5757df080f484a81e110051b),2016-06-08T09:02:00.515Z,1,ObjectId(569975aec56e520238fce243)
ObjectId(5757df080f484a81e110051d),2016-06-08T09:02:00.515Z,347,ObjectId(569975aec56e520238fce244)
ObjectId(5757df080f484a81e110051f),2016-06-08T09:02:00.515Z,66.40625,ObjectId(5728db79c56e5232da1d3caa)
ObjectId(5757df080f484a81e1100519),2016-06-08T09:02:00.515Z,0,ObjectId(569975aec56e520238fce242)
ObjectId(5757df080f484a81e1100515),2016-06-08T09:02:00.515Z,79.0999755859375,ObjectId(569975aec56e520238fce240)
ObjectId(5757df080f484a81e1100517),2016-06-08T09:02:00.515Z,0,ObjectId(569975aec56e520238fce241)
ObjectId(5757df080f484a81e1100513),2016-06-08T09:02:00.515Z,450,ObjectId(569975aec56e520238fce23f)
ObjectId(5757df080f484a81e1100511),2016-06-08T09:02:00.515Z,60,ObjectId(569975aec56e520238fce23e)
ObjectId(5757df080f484a81e110050b),2016-06-08T09:02:00.515Z,450,ObjectId(569975aec56e520238fce23b)
ObjectId(5757df080f484a81e1100509),2016-06-08T09:02:00.515Z,74.5,ObjectId(569975aec56e520238fce23a)
ObjectId(5757df080f484a81e110050f),2016-06-08T09:02:00.515Z,0,ObjectId(569975aec56e520238fce247)
ObjectId(5757df080f484a81e110050d),2016-06-08T09:02:00.515Z,98.60028076171875,ObjectId(569975aec56e520238fce23c)
ObjectId(5757df080f484a81e1100500),2016-06-08T09:02:00.515Z,0,ObjectId(57293b75c56e5232da3706a6)
ObjectId(5757df080f484a81e1100502),2016-06-08T09:02:00.515Z,1,ObjectId(569975aec56e520238fce23d)
ObjectId(5757df080f484a81e1100504),2016-06-08T09:02:00.515Z,0,ObjectId(569975aec56e520238fce235)
ObjectId(5757df080f484a81e1100507),2016-06-08T09:02:00.515Z,58.29999923706055,ObjectId(569975aec56e520238fce238)
ObjectId(5757df080f484a81e1100501),2016-06-08T09:02:00.515Z,440,ObjectId(569975aec56e520238fce233)
ObjectId(5757df080f484a81e1100506),2016-06-08T09:02:00.515Z,65,ObjectId(569975aec56e520238fce237)
ObjectId(5757df080f484a81e1100505),2016-06-08T09:02:00.515Z,71,ObjectId(569975aec56e520238fce236)
ObjectId(5757df080f484a81e1100503),2016-06-08T09:02:00.515Z,950,ObjectId(569975aec56e520238fce234)
ObjectId(5757df080f484a81e1100508),2016-06-08T09:02:00.515Z,4,ObjectId(569975aec56e520238fce239)
ObjectId(5757df080f484a81e11004fd),2016-06-08T09:02:00.515Z,80,ObjectId(569975aec56e520238fce230)
ObjectId(5757df080f484a81e11004fb),2016-06-08T09:02:00.515Z,66.40625,ObjectId(569975aec56e520238fce22e)
ObjectId(5757df080f484a81e11004fc),2016-06-08T09:02:00.515Z,875,ObjectId(569975aec56e520238fce22f)
ObjectId(5757df080f484a81e11004fa),2016-06-08T09:02:00.515Z,2,ObjectId(570da129c56e5232da4947db)
ObjectId(5757df080f484a81e11004ff),2016-06-08T09:02:00.515Z,4,ObjectId(569975aec56e520238fce232)
ObjectId(5757df080f484a81e11004fe),2016-06-08T09:02:00.515Z,80,ObjectId(569975aec56e520238fce231)
ObjectId(57582da50f484a81e14a49ad),2016-06-08T09:02:00.518Z,0,ObjectId(56c3d06ac56e52543170f709)
ObjectId(57582da50f484a81e14a49af),2016-06-08T09:02:00.518Z,71.20559692382812,ObjectId(56c3d06ac56e52543170f70a)
ObjectId(57582da50f484a81e14a49ab),2016-06-08T09:02:00.518Z,75,ObjectId(57029eccc56e5232dac9f50e)
ObjectId(57582da50f484a81e14a49d1),2016-06-08T09:02:00.770Z,0,ObjectId(56c3d06ac56e52543170f70d)
ObjectId(57582da50f484a81e14a49d3),2016-06-08T09:02:00.770Z,74.10165405273438,ObjectId(56c3d06ac56e52543170f70e)
ObjectId(57582da50f484a81e14a49d0),2016-06-08T09:02:00.770Z,75,ObjectId(57029eccc56e5232dac9f512)
ObjectId(57582da50f484a81e14a49f8),2016-06-08T09:02:00.778Z,0,ObjectId(56c3d06ac56e52543170f711)
ObjectId(57582da50f484a81e14a49f9),2016-06-08T09:02:00.778Z,73.173828125,ObjectId(56c3d06ac56e52543170f712)
ObjectId(57582da50f484a81e14a49f7),2016-06-08T09:02:00.778Z,75,ObjectId(57029eccc56e5232dac9f516)
ObjectId(57582da50f484a81e14a4a21),2016-06-08T09:02:01.017Z,75.50750732421875,ObjectId(56c3d06ac56e52543170f722)
ObjectId(57582da50f484a81e14a4a20),2016-06-08T09:02:01.017Z,16.916908264160156,ObjectId(56c3d06ac56e52543170f721)
ObjectId(57582da50f484a81e14a4a1f),2016-06-08T09:02:01.017Z,75,ObjectId(57029eccc56e5232dac9f51a)
ObjectId(5757df090f484a81e11005c0),2016-06-08T09:02:01.261Z,2,ObjectId(57293b76c56e5232da3706ec)
ObjectId(5757df090f484a81e11005bf),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce278)
ObjectId(5757df090f484a81e11005bd),2016-06-08T09:02:01.261Z,48,ObjectId(569975aec56e520238fce277)
ObjectId(5757df090f484a81e11005bb),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce275)
ObjectId(5757df090f484a81e11005ba),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce274)
ObjectId(5757df090f484a81e11005b9),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce273)
ObjectId(5757df090f484a81e11005b8),2016-06-08T09:02:01.261Z,60,ObjectId(569975aec56e520238fce272)
ObjectId(5757df090f484a81e11005b7),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce279)
ObjectId(5757df090f484a81e11005b5),2016-06-08T09:02:01.261Z,100,ObjectId(569975aec56e520238fce26f)
ObjectId(5757df090f484a81e11005be),2016-06-08T09:02:01.261Z,0,ObjectId(5728db7ac56e5232da1d3cc4)
ObjectId(5757df090f484a81e11005bc),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce276)
ObjectId(5757df090f484a81e11005b6),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce270)
ObjectId(5757df090f484a81e11005b4),2016-06-08T09:02:01.261Z,74.20000457763672,ObjectId(569975aec56e520238fce26e)
ObjectId(5757df090f484a81e11005b3),2016-06-08T09:02:01.261Z,4,ObjectId(569975aec56e520238fce26d)
ObjectId(5757df090f484a81e11005af),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce269)
ObjectId(5757df090f484a81e11005ad),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce271)
ObjectId(5757df090f484a81e11005b0),2016-06-08T09:02:01.261Z,72,ObjectId(569975aec56e520238fce26a)
ObjectId(5757df090f484a81e11005b2),2016-06-08T09:02:01.261Z,75.5999984741211,ObjectId(569975aec56e520238fce26c)
ObjectId(5757df090f484a81e11005ae),2016-06-08T09:02:01.261Z,200,ObjectId(569975aec56e520238fce268)
ObjectId(5757df090f484a81e11005b1),2016-06-08T09:02:01.261Z,65,ObjectId(569975aec56e520238fce26b)
ObjectId(5757df090f484a81e11005a5),2016-06-08T09:02:01.261Z,2,ObjectId(57293b76c56e5232da3706ea)
ObjectId(5757df090f484a81e11005a7),2016-06-08T09:02:01.261Z,125,ObjectId(569975aec56e520238fce263)
ObjectId(5757df090f484a81e11005a6),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce262)
ObjectId(5757df090f484a81e11005ab),2016-06-08T09:02:01.261Z,0,ObjectId(57293b76c56e5232da3706eb)
ObjectId(5757df090f484a81e11005ac),2016-06-08T09:02:01.261Z,0,ObjectId(569975aec56e520238fce267)
ObjectId(5757df090f484a81e11005a9),2016-06-08T09:02:01.261Z,80,ObjectId(569975aec56e520238fce265)
ObjectId(5757df090f484a81e11005a8),2016-06-08T09:02:01.261Z,80,ObjectId(569975aec56e520238fce264)
ObjectId(5757df090f484a81e11005aa),2016-06-08T09:02:01.261Z,4,ObjectId(569975aec56e520238fce266)
ObjectId(57582da60f484a81e14a4a48),2016-06-08T09:02:01.267Z,0,ObjectId(56c3d06ac56e52543170f725)
ObjectId(57582da60f484a81e14a4a49),2016-06-08T09:02:01.267Z,67.74932861328125,ObjectId(56c3d06ac56e52543170f726)
ObjectId(57582da60f484a81e14a4a47),2016-06-08T09:02:01.267Z,73,ObjectId(57029eccc56e5232dac9f51b)
ObjectId(57582da60f484a81e14a4a71),2016-06-08T09:02:01.520Z,75.4764404296875,ObjectId(56c3d06bc56e52543170f732)
ObjectId(57582da60f484a81e14a4a70),2016-06-08T09:02:01.520Z,32.548004150390625,ObjectId(56c3d06bc56e52543170f731)
ObjectId(57582da60f484a81e14a4a6f),2016-06-08T09:02:01.520Z,74.5,ObjectId(57029eccc56e5232dac9f51c)
ObjectId(57582da60f484a81e14a4aa0),2016-06-08T09:02:01.531Z,76.57754516601562,ObjectId(56c3d06bc56e52543170f73a)
ObjectId(57582da60f484a81e14a4a9d),2016-06-08T09:02:01.531Z,74,ObjectId(57029eccc56e5232dac9f526)
ObjectId(57582da60f484a81e14a4a9e),2016-06-08T09:02:01.531Z,84.1888427734375,ObjectId(56c3d06bc56e52543170f739)
ObjectId(57582da70f484a81e14a4ac3),2016-06-08T09:02:01.769Z,55,ObjectId(56c3d06bc56e52543170f742)
ObjectId(57582da70f484a81e14a4ac0),2016-06-08T09:02:01.769Z,72.5,ObjectId(57029eccc56e5232dac9f527)
ObjectId(57582da70f484a81e14a4ac2),2016-06-08T09:02:01.769Z,64.1265869140625,ObjectId(56c3d06bc56e52543170f741)
ObjectId(57582da70f484a81e14a4b0b),2016-06-08T09:02:02.017Z,75.30606079101562,ObjectId(56c3d06bc56e52543170f74a)
ObjectId(57582da70f484a81e14a4b0a),2016-06-08T09:02:02.017Z,26.868690490722656,ObjectId(56c3d06bc56e52543170f749)
ObjectId(57582da70f484a81e14a4b09),2016-06-08T09:02:02.017Z,74.5,ObjectId(57029e8cc56e5232dac9ea50)
ObjectId(5757df0a0f484a81e1100659),2016-06-08T09:02:02.266Z,0,ObjectId(569975afc56e520238fce2a8)
ObjectId(5757df0a0f484a81e110065a),2016-06-08T09:02:02.266Z,2,ObjectId(57293b77c56e5232da37072f)
ObjectId(5757df0a0f484a81e1100654),2016-06-08T09:02:02.266Z,0,ObjectId(569975afc56e520238fce2a4)
ObjectId(5757df0a0f484a81e1100650),2016-06-08T09:02:02.266Z,53.59702682495117,ObjectId(569975afc56e520238fce2a0)
ObjectId(5757df0a0f484a81e1100658),2016-06-08T09:02:02.266Z,25.75,ObjectId(5728db7bc56e5232da1d3cf0)
ObjectId(5757df0a0f484a81e1100655),2016-06-08T09:02:02.266Z,0,ObjectId(569975afc56e520238fce2a5)
ObjectId(5757df0a0f484a81e1100652),2016-06-08T09:02:02.266Z,60,ObjectId(569975afc56e520238fce2a2)
ObjectId(5757df0a0f484a81e1100657),2016-06-08T09:02:02.266Z,164,ObjectId(569975afc56e520238fce2a7)
ObjectId(5757df0a0f484a81e1100656),2016-06-08T09:02:02.266Z,80,ObjectId(569975afc56e520238fce2a6)
ObjectId(5757df0a0f484a81e1100653),2016-06-08T09:02:02.266Z,250,ObjectId(569975afc56e520238fce2a3)
ObjectId(5757df0a0f484a81e1100651),2016-06-08T09:02:02.266Z,0,ObjectId(569975afc56e520238fce2a9)
ObjectId(5757df0a0f484a81e110064b),2016-06-08T09:02:02.266Z,65,ObjectId(569975afc56e520238fce29b)
ObjectId(5757df0a0f484a81e110064d),2016-06-08T09:02:02.266Z,4,ObjectId(569975afc56e520238fce29d)
ObjectId(5757df0a0f484a81e1100648),2016-06-08T09:02:02.266Z,1000,ObjectId(569975afc56e520238fce298)
ObjectId(5757df0a0f484a81e1100649),2016-06-08T09:02:02.266Z,0,ObjectId(569975afc56e520238fce299)
ObjectId(5757df0a0f484a81e110064f),2016-06-08T09:02:02.266Z,250,ObjectId(569975afc56e520238fce29f)
ObjectId(5757df0a0f484a81e1100647),2016-06-08T09:02:02.266Z,1,ObjectId(569975afc56e520238fce2a1)
ObjectId(5757df0a0f484a81e110064c),2016-06-08T09:02:02.266Z,59.29999923706055,ObjectId(569975afc56e520238fce29c)
ObjectId(5757df0a0f484a81e110064e),2016-06-08T09:02:02.266Z,73.9000015258789,ObjectId(569975afc56e520238fce29e)
ObjectId(5757df0a0f484a81e110064a),2016-06-08T09:02:02.266Z,71,ObjectId(569975afc56e520238fce29a)
ObjectId(5757df0a0f484a81e1100645),2016-06-08T09:02:02.266Z,0,ObjectId(57293b77c56e5232da37072e)
ObjectId(5757df0a0f484a81e1100644),2016-06-08T09:02:02.266Z,4,ObjectId(569975afc56e520238fce296)
ObjectId(5757df0a0f484a81e1100640),2016-06-08T09:02:02.266Z,25.75,ObjectId(569975afc56e520238fce292)
ObjectId(5757df0a0f484a81e1100646),2016-06-08T09:02:02.266Z,242,ObjectId(569975afc56e520238fce297)
ObjectId(5757df0a0f484a81e1100643),2016-06-08T09:02:02.266Z,1,ObjectId(569975afc56e520238fce295)
ObjectId(5757df0a0f484a81e110063f),2016-06-08T09:02:02.266Z,2,ObjectId(57293b77c56e5232da37072d)
ObjectId(5757df0a0f484a81e1100642),2016-06-08T09:02:02.266Z,80,ObjectId(569975afc56e520238fce294)
ObjectId(5757df0a0f484a81e1100641),2016-06-08T09:02:02.266Z,525,ObjectId(569975afc56e520238fce293)
ObjectId(57582da70f484a81e14a4b12),2016-06-08T09:02:02.271Z,78.99880981445312,ObjectId(56c3d06bc56e52543170f751)
ObjectId(57582da70f484a81e14a4b14),2016-06-08T09:02:02.271Z,76.36996459960938,ObjectId(56c3d06bc56e52543170f752)
ObjectId(57582da70f484a81e14a4b0f),2016-06-08T09:02:02.271Z,74,ObjectId(57029e8cc56e5232dac9eabd)
ObjectId(57582da80f484a81e14a4b73),2016-06-08T09:02:02.279Z,75.30606079101562,ObjectId(56c3d06bc56e52543170f756)
ObjectId(57582da80f484a81e14a4b71),2016-06-08T09:02:02.279Z,100,ObjectId(56c3d06bc56e52543170f755)
ObjectId(57582da80f484a81e14a4b6f),2016-06-08T09:02:02.279Z,72,ObjectId(57029e8ec56e5232dac9eb56)
ObjectId(57582da80f484a81e14a4b76),2016-06-08T09:02:02.518Z,100,ObjectId(56c3d06bc56e52543170f761)
ObjectId(57582da80f484a81e14a4b78),2016-06-08T09:02:02.518Z,77.58953857421875,ObjectId(56c3d06bc56e52543170f762)
ObjectId(57582da80f484a81e14a4b75),2016-06-08T09:02:02.518Z,73.5,ObjectId(57029e8ec56e5232dac9eb5a)
ObjectId(57582da80f484a81e14a4bb0),2016-06-08T09:02:02.768Z,75.09848022460938,ObjectId(56c3d06bc56e52543170f76a)
ObjectId(57582da80f484a81e14a4baf),2016-06-08T09:02:02.768Z,19.9493408203125,ObjectId(56c3d06bc56e52543170f769)
ObjectId(57582da80f484a81e14a4bae),2016-06-08T09:02:02.768Z,74.5,ObjectId(57029e8ec56e5232dac9eb5b)
ObjectId(5757df0b0f484a81e110071b),2016-06-08T09:02:03.010Z,70.703125,ObjectId(5728db7cc56e5232da1d3d08)
ObjectId(5757df0b0f484a81e110071d),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2db)
ObjectId(5757df0b0f484a81e110071c),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2da)
ObjectId(5757df0b0f484a81e110071e),2016-06-08T09:02:03.010Z,2,ObjectId(57293b77c56e5232da37078b)
ObjectId(5757df0b0f484a81e1100718),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2d7)
ObjectId(5757df0b0f484a81e1100717),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2d6)
ObjectId(5757df0b0f484a81e1100712),2016-06-08T09:02:03.010Z,196.94497680664062,ObjectId(569975afc56e520238fce2d1)
ObjectId(5757df0b0f484a81e1100714),2016-06-08T09:02:03.010Z,82.70000457763672,ObjectId(569975afc56e520238fce2d3)
ObjectId(5757df0b0f484a81e1100713),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2dc)
ObjectId(5757df0b0f484a81e1100711),2016-06-08T09:02:03.010Z,700,ObjectId(569975afc56e520238fce2d0)
ObjectId(5757df0b0f484a81e110071a),2016-06-08T09:02:03.010Z,98,ObjectId(569975afc56e520238fce2d9)
ObjectId(5757df0b0f484a81e1100719),2016-06-08T09:02:03.010Z,80,ObjectId(569975afc56e520238fce2d8)
ObjectId(5757df0b0f484a81e1100715),2016-06-08T09:02:03.010Z,60,ObjectId(569975afc56e520238fce2d4)
ObjectId(5757df0b0f484a81e1100716),2016-06-08T09:02:03.010Z,886.0250854492188,ObjectId(569975afc56e520238fce2d5)
ObjectId(5757df0b0f484a81e110070a),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2c9)
ObjectId(5757df0b0f484a81e110070f),2016-06-08T09:02:03.010Z,1,ObjectId(569975afc56e520238fce2ce)
ObjectId(5757df0b0f484a81e110070e),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2cd)
ObjectId(5757df0b0f484a81e110070b),2016-06-08T09:02:03.010Z,72,ObjectId(569975afc56e520238fce2ca)
ObjectId(5757df0b0f484a81e1100710),2016-06-08T09:02:03.010Z,74,ObjectId(569975afc56e520238fce2cf)
ObjectId(5757df0b0f484a81e1100709),2016-06-08T09:02:03.010Z,1200,ObjectId(569975afc56e520238fce2c8)
ObjectId(5757df0b0f484a81e1100708),2016-06-08T09:02:03.010Z,1,ObjectId(569975afc56e520238fce2d2)
ObjectId(5757df0b0f484a81e1100707),2016-06-08T09:02:03.010Z,883,ObjectId(569975afc56e520238fce2c7)
ObjectId(5757df0b0f484a81e110070c),2016-06-08T09:02:03.010Z,65,ObjectId(569975afc56e520238fce2cb)
ObjectId(5757df0b0f484a81e110070d),2016-06-08T09:02:03.010Z,59.79999923706055,ObjectId(569975afc56e520238fce2cc)
ObjectId(5757df0b0f484a81e1100703),2016-06-08T09:02:03.010Z,75,ObjectId(569975afc56e520238fce2c4)
ObjectId(5757df0b0f484a81e1100704),2016-06-08T09:02:03.010Z,1,ObjectId(569975afc56e520238fce2c5)
ObjectId(5757df0b0f484a81e1100702),2016-06-08T09:02:03.010Z,350,ObjectId(569975afc56e520238fce2c3)
ObjectId(5757df0b0f484a81e1100701),2016-06-08T09:02:03.010Z,70.703125,ObjectId(569975afc56e520238fce2c2)
ObjectId(5757df0b0f484a81e1100700),2016-06-08T09:02:03.010Z,2,ObjectId(57293b77c56e5232da370789)
ObjectId(5757df0b0f484a81e1100705),2016-06-08T09:02:03.010Z,0,ObjectId(569975afc56e520238fce2c6)
ObjectId(5757df0b0f484a81e1100706),2016-06-08T09:02:03.010Z,0,ObjectId(57293b77c56e5232da37078a)
ObjectId(57582da80f484a81e14a4bdc),2016-06-08T09:02:03.019Z,39.84272766113281,ObjectId(56c3d06bc56e52543170f771)
ObjectId(57582da80f484a81e14a4bdd),2016-06-08T09:02:03.019Z,70,ObjectId(56c3d06bc56e52543170f772)
ObjectId(57582da80f484a81e14a4bdb),2016-06-08T09:02:03.019Z,74.5,ObjectId(56c3d06bc56e52543170f770)
ObjectId(57582da90f484a81e14a4bf9),2016-06-08T09:02:03.030Z,74.89089965820312,ObjectId(56c3d06bc56e52543170f77a)
ObjectId(57582da90f484a81e14a4bf8),2016-06-08T09:02:03.030Z,0,ObjectId(56c3d06bc56e52543170f779)
ObjectId(57582da90f484a81e14a4bf7),2016-06-08T09:02:03.030Z,77,ObjectId(57029e8ec56e5232dac9eb5c)
ObjectId(57582da90f484a81e14a4c6b),2016-06-08T09:02:03.266Z,34.1888427734375,ObjectId(56c3d06bc56e52543170f781)
ObjectId(57582da90f484a81e14a4c6c),2016-06-08T09:02:03.266Z,55,ObjectId(56c3d06bc56e52543170f782)
ObjectId(57582da90f484a81e14a4c6a),2016-06-08T09:02:03.266Z,75.5,ObjectId(57029e8ec56e5232dac9eb5d)
ObjectId(57582da90f484a81e14a4c73),2016-06-08T09:02:03.527Z,74.19027709960938,ObjectId(56c3d06bc56e52543170f78a)
ObjectId(57582da90f484a81e14a4c72),2016-06-08T09:02:03.527Z,100,ObjectId(56c3d06bc56e52543170f789)
ObjectId(57582da90f484a81e14a4c71),2016-06-08T09:02:03.527Z,70,ObjectId(57029e8ec56e5232dac9eb5e)
ObjectId(57582da90f484a81e14a4ccb),2016-06-08T09:02:03.536Z,74.39785766601562,ObjectId(56c3d06bc56e52543170f78e)
ObjectId(57582da90f484a81e14a4cc9),2016-06-08T09:02:03.536Z,74.5,ObjectId(57029e8ec56e5232dac9eb5f)
ObjectId(57582da90f484a81e14a4cca),2016-06-08T09:02:03.536Z,0,ObjectId(56c3d06bc56e52543170f78d)
ObjectId(57582daa0f484a81e14a4d05),2016-06-08T09:02:03.768Z,73.57583618164062,ObjectId(56c3d06bc56e52543170f799)
ObjectId(57582daa0f484a81e14a4d04),2016-06-08T09:02:03.768Z,74.5,ObjectId(57029e8fc56e5232dac9eb75)
ObjectId(57582daa0f484a81e14a4d06),2016-06-08T09:02:03.768Z,76.707275390625,ObjectId(56c3d06bc56e52543170f79a)
ObjectId(5757df0c0f484a81e110075b),2016-06-08T09:02:03.981Z,0.2,ObjectId(572cf836c56e524fcd5fdc83)
ObjectId(5757df0c0f484a81e110075a),2016-06-08T09:02:03.981Z,0,ObjectId(572cf836c56e524fcd5fdc81)
ObjectId(5757df0c0f484a81e1100758),2016-06-08T09:02:03.981Z,1.9,ObjectId(572cf836c56e524fcd5fdc7d)
ObjectId(5757df0c0f484a81e1100759),2016-06-08T09:02:03.981Z,65,ObjectId(572cf836c56e524fcd5fdc7f)
ObjectId(5757df0c0f484a81e1100754),2016-06-08T09:02:03.981Z,0,ObjectId(572cf836c56e524fcd5fdc75)
ObjectId(5757df0c0f484a81e1100756),2016-06-08T09:02:03.981Z,22.5,ObjectId(572cf836c56e524fcd5fdc79)
ObjectId(5757df0c0f484a81e1100755),2016-06-08T09:02:03.981Z,0,ObjectId(572cf836c56e524fcd5fdc77)
ObjectId(5757df0c0f484a81e1100757),2016-06-08T09:02:03.981Z,0,ObjectId(572cf836c56e524fcd5fdc7b)
ObjectId(5757df0c0f484a81e1100753),2016-06-08T09:02:03.981Z,35,ObjectId(572cf836c56e524fcd5fdc73)
ObjectId(5757df0c0f484a81e1100752),2016-06-08T09:02:03.981Z,10.5,ObjectId(572cf836c56e524fcd5fdc71)
ObjectId(5757df0c0f484a81e1100751),2016-06-08T09:02:03.981Z,0,ObjectId(572cf836c56e524fcd5fdc6f)
ObjectId(5757df0c0f484a81e1100765),2016-06-08T09:02:03.986Z,0,ObjectId(5747b381c56e5202d4bd7617)
ObjectId(5757df0c0f484a81e1100766),2016-06-08T09:02:03.986Z,0.2,ObjectId(5747b381c56e5202d4bd7619)
ObjectId(5757df0c0f484a81e110075f),2016-06-08T09:02:03.986Z,0,ObjectId(5747b381c56e5202d4bd760b)
ObjectId(5757df0c0f484a81e1100764),2016-06-08T09:02:03.986Z,65,ObjectId(5747b381c56e5202d4bd7615)
ObjectId(5757df0c0f484a81e1100760),2016-06-08T09:02:03.986Z,0,ObjectId(5747b381c56e5202d4bd760d)
ObjectId(5757df0c0f484a81e1100763),2016-06-08T09:02:03.986Z,1.9,ObjectId(5747b381c56e5202d4bd7613)
ObjectId(5757df0c0f484a81e1100761),2016-06-08T09:02:03.986Z,22.5,ObjectId(5747b381c56e5202d4bd760f)
ObjectId(5757df0c0f484a81e1100762),2016-06-08T09:02:03.986Z,0,ObjectId(5747b381c56e5202d4bd7611)
ObjectId(5757df0c0f484a81e110075d),2016-06-08T09:02:03.986Z,10.5,ObjectId(5747b381c56e5202d4bd7607)
ObjectId(5757df0c0f484a81e110075e),2016-06-08T09:02:03.986Z,35,ObjectId(5747b381c56e5202d4bd7609)
ObjectId(5757df0c0f484a81e110075c),2016-06-08T09:02:03.986Z,0,ObjectId(5747b381c56e5202d4bd7605)
ObjectId(5757df0c0f484a81e11007fb),2016-06-08T09:02:04.010Z,2,ObjectId(57293b78c56e5232da3707c1)
ObjectId(5757df0c0f484a81e11007f5),2016-06-08T09:02:04.010Z,0,ObjectId(5728db7dc56e5232da1d3d23)
ObjectId(5757df0c0f484a81e11007f9),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce30f)
ObjectId(5757df0c0f484a81e11007f3),2016-06-08T09:02:04.010Z,42,ObjectId(569975afc56e520238fce30d)
ObjectId(5757df0c0f484a81e11007f7),2016-06-08T09:02:04.010Z,446,ObjectId(569975afc56e520238fce30e)
ObjectId(5757df0c0f484a81e11007eb),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce309)
ObjectId(5757df0c0f484a81e11007ef),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce30b)
ObjectId(5757df0c0f484a81e11007ed),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce30a)
ObjectId(5757df0c0f484a81e11007f1),2016-06-08T09:02:04.010Z,80,ObjectId(569975afc56e520238fce30c)
ObjectId(5757df0c0f484a81e11007e9),2016-06-08T09:02:04.010Z,60,ObjectId(569975afc56e520238fce308)
ObjectId(5757df0c0f484a81e11007e5),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce306)
ObjectId(5757df0c0f484a81e11007e7),2016-06-08T09:02:04.010Z,0,ObjectId(569975afc56e520238fce310)
ObjectId(5757df0c0f484a81e11007e3),2016-06-08T09:02:04.010Z,55,ObjectId(569975afc56e520238fce305)
ObjectId(5757df0c0f484a81e11007d2),2016-06-08T09:02:04.010Z,75.0999984741211,ObjectId(569975afc56e520238fce302)
ObjectId(5757df0c0f484a81e11007df),2016-06-08T09:02:04.010Z,4,ObjectId(569975afc56e520238fce303)
ObjectId(5757df0c0f484a81e11007e1),2016-06-08T09:02:04.010Z,75.70000457763672,ObjectId(569975afc56e520238fce304)
ObjectId(5757df0c0f484a81e11007d0),2016-06-08T09:02:04.010Z,72,ObjectId(569975afc56e520238fce300)
ObjectId(5757df0c0f484a81e11007d1),2016-06-08T09:02:04.010Z,65,ObjectId(569975afc56e520238fce301)
ObjectId(5757df0c0f484a81e11007ce),2016-06-08T09:02:04.010Z,110,ObjectId(569975afc56e520238fce2fe)
ObjectId(5757df0c0f484a81e11007cb),2016-06-08T09:02:04.010Z,0,ObjectId(57293b78c56e5232da3707c0)
